"Plot Title: SLICE BUTTE"
"#","Date Time, GMT-07:00","Rain, in (LGR S/N: 2252775, SEN S/N: 2007610, LBL: PPT)","Temp, °F (LGR S/N: 2252775, SEN S/N: 2244650, LBL: S.'C.50)","Temp, °F (LGR S/N: 2252775, SEN S/N: 2244651, LBL: S.'C.10)","Temp, °F (LGR S/N: 2252775, SEN S/N: 2250730, LBL: Air.'C.2m)","RH, % (LGR S/N: 2252775, SEN S/N: 2250730, LBL: RH)","Water Content, m³/m³ (LGR S/N: 2252775, SEN S/N: 2252914, LBL: C.10)","Water Content, m³/m³ (LGR S/N: 2252775, SEN S/N: 2252915, LBL: B.10)","Water Content, m³/m³ (LGR S/N: 2252775, SEN S/N: 2252917, LBL: C.50)","Water Content, m³/m³ (LGR S/N: 2252775, SEN S/N: 2252918, LBL: B.50)","Water Content, m³/m³ (LGR S/N: 2252775, SEN S/N: 2252919, LBL: A.10)","Water Content, m³/m³ (LGR S/N: 2252775, SEN S/N: 2252921, LBL: A.50)","Temp, °F (LGR S/N: 2252775, SEN S/N: 2442411, LBL: Air.'C.3m)","Temp, °F (LGR S/N: 2252775, SEN S/N: 2442412, LBL: Air.'C. 1m)"
14070,03/20/23 06:30:00 PM,0.000,42.341,45.399,43.351,88.500,0.2536,0.2634,0.2820,0.3401,0.2595,0.2685,43.579,-888.880
14071,03/20/23 07:00:00 PM,0.000,42.386,45.399,42.109,90.800,0.2536,0.2634,0.2812,0.3397,0.2591,0.2676,42.247,-888.880
14072,03/20/23 07:30:00 PM,0.000,42.386,45.354,39.877,93.600,0.2536,0.2634,0.2808,0.3393,0.2591,0.2672,40.298,-888.880
14073,03/20/23 08:00:00 PM,0.000,42.386,45.217,40.811,93.300,0.2536,0.2629,0.2799,0.3389,0.2591,0.2668,41.322,-888.880
14074,03/20/23 08:30:00 PM,0.000,42.386,45.127,40.579,92.900,0.2536,0.2629,0.2791,0.3389,0.2591,0.2659,40.858,-888.880
14075,03/20/23 09:00:00 PM,0.000,42.386,44.946,39.643,93.700,0.2532,0.2629,0.2786,0.3389,0.2591,0.2655,39.970,-888.880
14076,03/20/23 09:30:00 PM,0.000,42.386,44.809,39.830,94.600,0.2532,0.2625,0.2782,0.3380,0.2587,0.2646,40.017,-888.880
14077,03/20/23 10:00:00 PM,0.008,42.386,44.674,39.690,96.300,0.2532,0.2625,0.2774,0.3380,0.2587,0.2642,39.783,-888.880
14078,03/20/23 10:30:00 PM,0.000,42.386,44.492,39.220,96.700,0.2536,0.2621,0.2769,0.3376,0.2587,0.2638,39.267,-888.880
14079,03/20/23 11:00:00 PM,0.000,42.386,44.400,37.274,96.700,0.2532,0.2617,0.2761,0.3372,0.2587,0.2625,37.609,-888.880
14080,03/20/23 11:30:00 PM,0.000,42.386,44.263,36.266,97.000,0.2532,0.2617,0.2757,0.3372,0.2583,0.2621,37.081,-888.880
14081,03/21/23 12:00:00 AM,0.000,42.433,44.127,35.492,97.400,0.2528,0.2612,0.2752,0.3372,0.2583,0.2617,36.361,-888.880
14082,03/21/23 12:30:00 AM,0.000,42.433,43.945,35.830,97.500,0.2523,0.2608,0.2748,0.3367,0.2583,0.2612,36.505,-888.880
14083,03/21/23 01:00:00 AM,0.000,42.433,43.763,36.313,97.400,0.2523,0.2604,0.2744,0.3367,0.2583,0.2608,37.081,-888.880
14084,03/21/23 01:30:00 AM,0.000,42.433,43.579,36.313,97.100,0.2523,0.2604,0.2740,0.3363,0.2578,0.2604,37.081,-888.880
14085,03/21/23 02:00:00 AM,0.000,42.478,43.351,35.782,97.300,0.2523,0.2604,0.2731,0.3359,0.2578,0.2600,36.459,-888.880
14086,03/21/23 02:30:00 AM,0.000,42.478,43.167,35.006,97.400,0.2519,0.2600,0.2731,0.3355,0.2578,0.2591,36.120,-888.880
14087,03/21/23 03:00:00 AM,0.000,42.478,42.939,35.200,97.600,0.2519,0.2600,0.2727,0.3351,0.2574,0.2587,35.928,-888.880
14088,03/21/23 03:30:00 AM,0.000,42.478,42.755,34.419,97.300,0.2519,0.2600,0.2723,0.3351,0.2574,0.2587,35.200,-888.880
14089,03/21/23 04:00:00 AM,0.000,42.478,42.570,33.879,97.500,0.2519,0.2595,0.2718,0.3346,0.2574,0.2583,34.907,-888.880
14090,03/21/23 04:30:00 AM,0.000,42.478,42.386,33.780,97.600,0.2519,0.2591,0.2718,0.3346,0.2574,0.2578,34.858,-888.880
14091,03/21/23 05:00:00 AM,0.000,42.478,42.247,32.491,97.700,0.2515,0.2591,0.2714,0.3342,0.2574,0.2574,33.188,-888.880
14092,03/21/23 05:30:00 AM,0.000,42.525,42.064,32.243,97.800,0.2519,0.2587,0.2706,0.3338,0.2570,0.2570,33.138,-888.880
14093,03/21/23 06:00:00 AM,0.000,42.525,41.878,31.993,98.000,0.2515,0.2587,0.2706,0.3338,0.2570,0.2566,32.691,-888.880
14094,03/21/23 06:30:00 AM,0.000,42.525,41.740,32.043,98.100,0.2511,0.2587,0.2701,0.3338,0.2570,0.2562,33.386,-888.880
14095,03/21/23 07:00:00 AM,0.008,42.525,41.554,31.390,98.000,0.2511,0.2583,0.2693,0.3329,0.2570,0.2557,31.993,-888.880
14096,03/21/23 07:30:00 AM,0.000,42.525,41.416,32.293,98.100,0.2511,0.2583,0.2693,0.3329,0.2566,0.2557,33.485,-888.880
14097,03/21/23 08:00:00 AM,0.000,42.525,41.277,35.006,98.200,0.2511,0.2578,0.2689,0.3329,0.2566,0.2553,36.603,-888.880
14098,03/21/23 08:30:00 AM,0.000,42.570,41.137,36.842,98.100,0.2511,0.2583,0.2685,0.3325,0.2566,0.2549,38.984,-888.880
14099,03/21/23 09:00:00 AM,0.000,42.570,40.998,40.392,94.800,0.2511,0.2578,0.2685,0.3321,0.2562,0.2545,41.554,-888.880
14100,03/21/23 09:30:00 AM,0.000,42.570,40.905,43.990,88.200,0.2506,0.2578,0.2680,0.3321,0.2562,0.2545,45.217,-888.880
14101,03/21/23 10:00:00 AM,0.000,42.570,40.764,46.616,84.200,0.2502,0.2574,0.2676,0.3317,0.2562,0.2540,47.064,-888.880
14102,03/21/23 10:30:00 AM,0.000,42.570,40.764,47.289,84.700,0.2502,0.2574,0.2672,0.3317,0.2562,0.2536,46.796,-888.880
14103,03/21/23 11:00:00 AM,0.000,42.570,40.858,48.227,83.000,0.2498,0.2574,0.2663,0.3317,0.2562,0.2532,46.661,-888.880
14104,03/21/23 11:30:00 AM,0.000,42.616,41.137,47.959,82.200,0.2498,0.2574,0.2659,0.3312,0.2557,0.2528,46.211,-888.880
14105,03/21/23 12:00:00 PM,0.000,42.616,41.648,53.341,81.100,0.2498,0.2570,0.2659,0.3312,0.2557,0.2523,53.166,-888.880
14106,03/21/23 12:30:00 PM,0.000,42.616,42.109,52.291,77.500,0.2498,0.2574,0.2655,0.3308,0.2557,0.2523,50.576,-888.880
14107,03/21/23 01:00:00 PM,0.000,42.663,42.570,56.469,73.200,0.2494,0.2574,0.2651,0.3308,0.2557,0.2519,54.473,-888.880
14108,03/21/23 01:30:00 PM,0.000,42.663,43.214,58.928,69.600,0.2489,0.2574,0.2646,0.3304,0.2553,0.2515,57.722,-888.880
14109,03/21/23 02:00:00 PM,0.000,42.663,43.990,58.455,61.900,0.2489,0.2574,0.2642,0.3304,0.2553,0.2511,58.109,-888.880
14110,03/21/23 02:30:00 PM,0.000,42.616,44.764,56.901,61.800,0.2489,0.2574,0.2638,0.3300,0.2549,0.2515,56.901,-888.880
14111,03/21/23 03:00:00 PM,0.000,42.616,45.307,56.599,64.800,0.2489,0.2574,0.2634,0.3300,0.2549,0.2511,56.858,-888.880
14112,03/21/23 03:30:00 PM,0.000,42.616,45.669,56.556,64.500,0.2485,0.2578,0.2629,0.3300,0.2549,0.2511,57.290,-888.880
14113,03/21/23 04:00:00 PM,0.000,42.616,45.851,55.906,65.700,0.2485,0.2578,0.2629,0.3295,0.2549,0.2506,56.295,-888.880
14114,03/21/23 04:30:00 PM,0.000,42.616,45.896,55.819,65.800,0.2481,0.2578,0.2625,0.3295,0.2549,0.2502,56.208,-888.880
14115,03/21/23 05:00:00 PM,0.000,42.616,45.941,55.213,65.400,0.2481,0.2578,0.2621,0.3291,0.2549,0.2502,55.733,-888.880
14116,03/21/23 05:30:00 PM,0.000,42.616,45.896,54.387,64.900,0.2477,0.2574,0.2617,0.3291,0.2549,0.2498,54.909,-888.880
14117,03/21/23 06:00:00 PM,0.000,42.616,45.851,53.427,60.600,0.2472,0.2574,0.2617,0.3291,0.2549,0.2498,54.300,-888.880
14118,03/21/23 06:30:00 PM,0.000,42.570,45.761,49.870,67.300,0.2468,0.2574,0.2612,0.3287,0.2549,0.2494,51.370,-888.880
14119,03/21/23 07:00:00 PM,0.000,42.570,45.669,48.315,72.400,0.2472,0.2574,0.2608,0.3283,0.2549,0.2489,49.692,-888.880
14120,03/21/23 07:30:00 PM,0.000,42.570,45.489,46.076,78.200,0.2472,0.2574,0.2608,0.3283,0.2549,0.2485,47.377,-888.880
14121,03/21/23 08:00:00 PM,0.000,42.570,45.354,46.391,73.300,0.2472,0.2570,0.2604,0.3283,0.2549,0.2481,48.137,-888.880
14122,03/21/23 08:30:00 PM,0.000,42.570,45.172,47.377,70.300,0.2468,0.2570,0.2604,0.3278,0.2549,0.2481,49.028,-888.880
14123,03/21/23 09:00:00 PM,0.000,42.570,44.946,48.315,68.400,0.2468,0.2570,0.2600,0.3278,0.2549,0.2477,49.338,-888.880
14124,03/21/23 09:30:00 PM,0.000,42.570,44.764,47.736,68.000,0.2468,0.2566,0.2600,0.3274,0.2549,0.2477,48.983,-888.880
14125,03/21/23 10:00:00 PM,0.000,42.570,44.537,47.512,70.100,0.2468,0.2566,0.2595,0.3274,0.2549,0.2472,48.538,-888.880
14126,03/21/23 10:30:00 PM,0.000,42.570,44.355,46.886,70.300,0.2464,0.2566,0.2595,0.3274,0.2549,0.2472,48.049,-888.880
14127,03/21/23 11:00:00 PM,0.000,42.570,44.173,46.706,70.700,0.2464,0.2566,0.2595,0.3270,0.2545,0.2468,47.334,-888.880
14128,03/21/23 11:30:00 PM,0.000,42.570,43.990,44.856,74.300,0.2464,0.2562,0.2591,0.3270,0.2545,0.2468,45.986,-888.880
14129,03/22/23 12:00:00 AM,0.000,42.570,43.808,45.534,72.400,0.2464,0.2562,0.2587,0.3266,0.2545,0.2464,47.244,-888.880
14130,03/22/23 12:30:00 AM,0.000,42.570,43.671,44.946,74.700,0.2464,0.2557,0.2587,0.3266,0.2545,0.2464,46.121,-888.880
14131,03/22/23 01:00:00 AM,0.000,42.570,43.488,46.121,71.700,0.2464,0.2557,0.2583,0.3266,0.2545,0.2460,47.512,-888.880
14132,03/22/23 01:30:00 AM,0.000,42.570,43.306,45.896,71.300,0.2464,0.2557,0.2583,0.3261,0.2545,0.2460,47.557,-888.880
14133,03/22/23 02:00:00 AM,0.000,42.570,43.167,42.247,80.000,0.2464,0.2557,0.2583,0.3257,0.2545,0.2455,43.396,-888.880
14134,03/22/23 02:30:00 AM,0.000,42.570,42.984,41.648,81.400,0.2464,0.2553,0.2583,0.3257,0.2545,0.2455,43.808,-888.880
14135,03/22/23 03:00:00 AM,0.000,42.570,42.847,40.811,83.000,0.2464,0.2553,0.2578,0.3253,0.2545,0.2455,42.386,-888.880
14136,03/22/23 03:30:00 AM,0.000,42.616,42.663,38.984,87.700,0.2460,0.2553,0.2574,0.3253,0.2540,0.2451,39.830,-888.880
14137,03/22/23 04:00:00 AM,0.000,42.616,42.525,38.273,90.000,0.2460,0.2549,0.2574,0.3253,0.2545,0.2447,39.267,-888.880
14138,03/22/23 04:30:00 AM,0.000,42.616,42.341,37.702,91.200,0.2460,0.2549,0.2570,0.3249,0.2540,0.2447,38.464,-888.880
14139,03/22/23 05:00:00 AM,0.000,42.616,42.156,36.554,92.900,0.2464,0.2549,0.2570,0.3249,0.2540,0.2447,37.225,-888.880
14140,03/22/23 05:30:00 AM,0.000,42.616,42.017,36.025,94.200,0.2460,0.2549,0.2566,0.3244,0.2540,0.2443,36.747,-888.880
14141,03/22/23 06:00:00 AM,0.000,42.616,41.832,35.152,95.200,0.2464,0.2549,0.2566,0.3244,0.2540,0.2443,35.928,-888.880
14142,03/22/23 06:30:00 AM,0.000,42.616,41.693,35.443,95.400,0.2464,0.2545,0.2566,0.3240,0.2536,0.2438,36.072,-888.880
14143,03/22/23 07:00:00 AM,0.000,42.663,41.554,34.907,96.000,0.2464,0.2545,0.2562,0.3240,0.2540,0.2438,35.782,-888.880
14144,03/22/23 07:30:00 AM,0.000,42.663,41.416,34.907,96.400,0.2464,0.2545,0.2562,0.3236,0.2536,0.2434,35.928,-888.880
14145,03/22/23 08:00:00 AM,0.000,42.663,41.277,36.313,96.400,0.2464,0.2545,0.2562,0.3236,0.2536,0.2434,38.273,-888.880
14146,03/22/23 08:30:00 AM,0.000,42.663,41.184,39.643,94.600,0.2464,0.2540,0.2557,0.3232,0.2536,0.2434,43.122,-888.880
14147,03/22/23 09:00:00 AM,0.000,42.663,41.043,45.534,83.200,0.2460,0.2540,0.2557,0.3232,0.2536,0.2430,47.647,-888.880
14148,03/22/23 09:30:00 AM,0.000,42.663,40.951,48.405,78.000,0.2460,0.2540,0.2553,0.3227,0.2532,0.2430,47.914,-888.880
14149,03/22/23 10:00:00 AM,0.000,42.663,40.858,48.628,76.400,0.2455,0.2540,0.2549,0.3227,0.2536,0.2426,47.826,-888.880
14150,03/22/23 10:30:00 AM,0.000,42.663,40.951,50.664,75.700,0.2455,0.2536,0.2545,0.3223,0.2532,0.2426,50.092,-888.880
14151,03/22/23 11:00:00 AM,0.000,42.663,41.137,54.691,68.400,0.2455,0.2536,0.2545,0.3223,0.2532,0.2422,54.212,-888.880
14152,03/22/23 11:30:00 AM,0.000,42.708,41.508,55.038,61.500,0.2451,0.2536,0.2545,0.3219,0.2532,0.2422,53.908,-888.880
14153,03/22/23 12:00:00 PM,0.000,42.708,41.970,58.541,58.600,0.2451,0.2536,0.2540,0.3219,0.2532,0.2417,57.204,-888.880
14154,03/22/23 12:30:00 PM,0.000,42.755,42.478,59.358,58.200,0.2447,0.2536,0.2540,0.3215,0.2528,0.2417,57.592,-888.880
14155,03/22/23 01:00:00 PM,0.000,42.755,43.030,60.089,58.800,0.2447,0.2536,0.2536,0.3215,0.2528,0.2417,58.842,-888.880
14156,03/22/23 01:30:00 PM,0.000,42.755,43.624,60.861,58.000,0.2443,0.2536,0.2532,0.3211,0.2528,0.2413,59.959,-888.880
14157,03/22/23 02:00:00 PM,0.000,42.708,44.355,60.046,53.300,0.2443,0.2536,0.2532,0.3211,0.2523,0.2413,58.626,-888.880
14158,03/22/23 02:30:00 PM,0.000,42.708,45.036,59.229,56.300,0.2438,0.2536,0.2528,0.3211,0.2523,0.2413,58.885,-888.880
14159,03/22/23 03:00:00 PM,0.000,42.708,45.579,59.099,56.300,0.2438,0.2540,0.2528,0.3206,0.2523,0.2413,59.099,-888.880
14160,03/22/23 03:30:00 PM,0.000,42.708,45.941,58.282,58.500,0.2434,0.2540,0.2523,0.3206,0.2523,0.2409,58.066,-888.880
14161,03/22/23 04:00:00 PM,0.000,42.708,46.211,57.636,62.000,0.2434,0.2540,0.2523,0.3206,0.2523,0.2409,56.944,-888.880
14162,03/22/23 04:30:00 PM,0.000,42.708,46.391,55.949,67.800,0.2434,0.2540,0.2519,0.3202,0.2523,0.2409,55.558,-888.880
14163,03/22/23 05:00:00 PM,0.000,42.663,46.616,52.686,73.000,0.2434,0.2540,0.2519,0.3202,0.2523,0.2405,52.641,-888.880
14164,03/22/23 05:30:00 PM,0.000,42.663,46.751,49.383,78.700,0.2430,0.2536,0.2519,0.3198,0.2523,0.2405,49.471,-888.880
14165,03/22/23 06:00:00 PM,0.000,42.663,46.841,47.781,81.400,0.2430,0.2540,0.2515,0.3198,0.2523,0.2400,47.826,-888.880
14166,03/22/23 06:30:00 PM,0.000,42.663,46.841,46.346,82.200,0.2430,0.2540,0.2515,0.3194,0.2523,0.2400,46.391,-888.880
14167,03/22/23 07:00:00 PM,0.000,42.663,46.796,45.399,84.400,0.2430,0.2536,0.2515,0.3194,0.2523,0.2400,45.534,-888.880
14168,03/22/23 07:30:00 PM,0.000,42.663,46.706,44.809,86.200,0.2430,0.2540,0.2515,0.3194,0.2523,0.2396,44.991,-888.880
14169,03/22/23 08:00:00 PM,0.000,42.663,46.571,44.127,89.800,0.2430,0.2536,0.2515,0.3189,0.2523,0.2396,44.218,-888.880
14170,03/22/23 08:30:00 PM,0.000,42.616,46.436,43.716,92.000,0.2430,0.2536,0.2511,0.3189,0.2523,0.2396,43.853,-888.880
14171,03/22/23 09:00:00 PM,0.000,42.663,46.301,43.075,92.600,0.2430,0.2536,0.2511,0.3189,0.2523,0.2392,43.259,-888.880
14172,03/22/23 09:30:00 PM,0.000,42.663,46.166,42.616,93.800,0.2430,0.2536,0.2511,0.3185,0.2523,0.2392,42.800,-888.880
14173,03/22/23 10:00:00 PM,0.000,42.663,46.031,42.525,93.600,0.2430,0.2536,0.2511,0.3185,0.2523,0.2388,42.755,-888.880
14174,03/22/23 10:30:00 PM,0.000,42.663,45.851,42.294,93.800,0.2430,0.2532,0.2506,0.3181,0.2519,0.2388,42.525,-888.880
14175,03/22/23 11:00:00 PM,0.000,42.663,45.714,41.878,94.800,0.2430,0.2532,0.2506,0.3181,0.2523,0.2388,42.064,-888.880
14176,03/22/23 11:30:00 PM,0.000,42.663,45.579,41.277,95.000,0.2430,0.2532,0.2506,0.3177,0.2523,0.2388,41.463,-888.880
14177,03/23/23 12:00:00 AM,0.000,42.663,45.444,40.438,94.900,0.2430,0.2532,0.2506,0.3172,0.2519,0.2383,40.672,-888.880
14178,03/23/23 12:30:00 AM,0.000,42.663,45.307,40.485,95.000,0.2430,0.2532,0.2506,0.3172,0.2519,0.2388,40.719,-888.880
14179,03/23/23 01:00:00 AM,0.000,42.663,45.172,39.643,94.800,0.2430,0.2532,0.2506,0.3172,0.2519,0.2383,40.017,-888.880
14180,03/23/23 01:30:00 AM,0.000,42.663,45.036,38.037,95.300,0.2430,0.2528,0.2502,0.3172,0.2519,0.2379,38.511,-888.880
14181,03/23/23 02:00:00 AM,0.000,42.663,44.901,39.502,95.900,0.2430,0.2528,0.2502,0.3168,0.2519,0.2379,39.877,-888.880
14182,03/23/23 02:30:00 AM,0.000,42.708,44.764,39.596,95.400,0.2430,0.2528,0.2502,0.3168,0.2519,0.2379,39.970,-888.880
14183,03/23/23 03:00:00 AM,0.000,42.708,44.627,39.549,95.300,0.2430,0.2523,0.2502,0.3168,0.2519,0.2379,39.830,-888.880
14184,03/23/23 03:30:00 AM,0.000,42.708,44.492,39.078,95.600,0.2430,0.2528,0.2498,0.3164,0.2519,0.2379,39.454,-888.880
14185,03/23/23 04:00:00 AM,0.000,42.708,44.400,39.360,96.200,0.2430,0.2528,0.2498,0.3164,0.2519,0.2375,39.643,-888.880
14186,03/23/23 04:30:00 AM,0.000,42.708,44.263,39.124,95.700,0.2430,0.2523,0.2498,0.3164,0.2515,0.2375,39.454,-888.880
14187,03/23/23 05:00:00 AM,0.000,42.755,44.173,38.937,95.500,0.2430,0.2523,0.2498,0.3164,0.2515,0.2375,39.267,-888.880
14188,03/23/23 05:30:00 AM,0.000,42.755,44.082,38.700,95.900,0.2430,0.2523,0.2498,0.3160,0.2515,0.2371,38.984,-888.880
14189,03/23/23 06:00:00 AM,0.000,42.755,43.990,38.889,96.100,0.2430,0.2519,0.2498,0.3160,0.2515,0.2371,39.173,-888.880
14190,03/23/23 06:30:00 AM,0.000,42.755,43.900,38.984,95.200,0.2430,0.2519,0.2494,0.3155,0.2515,0.2371,39.360,-888.880
14191,03/23/23 07:00:00 AM,0.000,42.755,43.808,38.700,95.300,0.2430,0.2519,0.2494,0.3155,0.2515,0.2371,39.031,-888.880
14192,03/23/23 07:30:00 AM,0.000,42.755,43.716,38.700,94.600,0.2430,0.2519,0.2494,0.3155,0.2511,0.2366,39.078,-888.880
14193,03/23/23 08:00:00 AM,0.000,42.800,43.624,39.220,94.300,0.2430,0.2519,0.2494,0.3155,0.2511,0.2366,39.596,-888.880
14194,03/23/23 08:30:00 AM,0.008,42.800,43.579,39.124,94.700,0.2430,0.2519,0.2489,0.3155,0.2515,0.2366,39.313,-888.880
14195,03/23/23 09:00:00 AM,0.000,42.800,43.488,39.078,95.500,0.2430,0.2515,0.2489,0.3151,0.2515,0.2366,39.173,-888.880
14196,03/23/23 09:30:00 AM,0.008,42.800,43.443,39.360,96.200,0.2430,0.2515,0.2489,0.3151,0.2511,0.2362,39.360,-888.880
14197,03/23/23 10:00:00 AM,0.000,42.847,43.443,40.111,96.300,0.2426,0.2515,0.2489,0.3147,0.2511,0.2362,40.251,-888.880
14198,03/23/23 10:30:00 AM,0.000,42.847,43.396,40.485,96.100,0.2430,0.2515,0.2485,0.3147,0.2511,0.2362,40.485,-888.880
14199,03/23/23 11:00:00 AM,0.008,42.847,43.443,40.111,96.200,0.2430,0.2515,0.2485,0.3147,0.2511,0.2362,40.298,-888.880
14200,03/23/23 11:30:00 AM,0.000,42.847,43.443,40.672,95.600,0.2430,0.2515,0.2485,0.3147,0.2511,0.2362,40.719,-888.880
14201,03/23/23 12:00:00 PM,0.000,42.847,43.443,40.811,95.500,0.2430,0.2515,0.2485,0.3147,0.2511,0.2362,41.043,-888.880
14202,03/23/23 12:30:00 PM,0.071,42.847,43.488,34.907,96.100,0.2430,0.2515,0.2485,0.3143,0.2511,0.2362,35.249,-888.880
14203,03/23/23 01:00:00 PM,0.094,42.847,43.443,35.928,96.800,0.2464,0.2536,0.2481,0.3143,0.2511,0.2358,36.072,-888.880
14204,03/23/23 01:30:00 PM,0.024,42.847,43.259,36.361,96.300,0.2634,0.2795,0.2481,0.3143,0.2519,0.2354,36.554,-888.880
14205,03/23/23 02:00:00 PM,0.008,42.847,43.075,36.554,96.400,0.2659,0.2854,0.2481,0.3138,0.2532,0.2354,36.554,-888.880
14206,03/23/23 02:30:00 PM,0.000,42.892,42.984,36.603,96.700,0.2668,0.2841,0.2481,0.3160,0.2545,0.2354,36.361,-888.880
14207,03/23/23 03:00:00 PM,0.008,42.892,42.939,36.459,97.100,0.2655,0.2829,0.2485,0.3287,0.2553,0.2349,36.361,-888.880
14208,03/23/23 03:30:00 PM,0.000,42.892,42.939,36.505,97.200,0.2646,0.2816,0.2506,0.3380,0.2557,0.2349,36.361,-888.880
14209,03/23/23 04:00:00 PM,0.000,42.892,42.939,36.603,97.300,0.2642,0.2803,0.2549,0.3427,0.2562,0.2349,36.603,-888.880
14210,03/23/23 04:30:00 PM,0.008,42.892,42.984,36.505,97.100,0.2638,0.2786,0.2591,0.3457,0.2566,0.2349,36.313,-888.880
14211,03/23/23 05:00:00 PM,0.031,42.892,43.030,34.565,96.900,0.2629,0.2774,0.2634,0.3486,0.2566,0.2349,34.468,-888.880
14212,03/23/23 05:30:00 PM,0.016,42.892,43.030,35.152,97.300,0.2651,0.2795,0.2672,0.3507,0.2570,0.2349,35.055,-888.880
14213,03/23/23 06:00:00 PM,0.000,42.892,42.984,35.395,97.400,0.2680,0.2816,0.2710,0.3533,0.2578,0.2354,35.103,-888.880
14214,03/23/23 06:30:00 PM,0.000,42.892,42.939,35.346,97.400,0.2680,0.2816,0.2782,0.3563,0.2587,0.2358,35.200,-888.880
14215,03/23/23 07:00:00 PM,0.008,42.892,42.939,34.174,97.500,0.2668,0.2803,0.2875,0.3575,0.2591,0.2366,34.174,-888.880
14216,03/23/23 07:30:00 PM,0.000,42.939,42.892,33.978,97.600,0.2655,0.2791,0.2952,0.3575,0.2595,0.2379,34.174,-888.880
14217,03/23/23 08:00:00 PM,0.000,42.939,42.847,33.879,97.700,0.2646,0.2774,0.3015,0.3575,0.2595,0.2405,33.928,-888.880
14218,03/23/23 08:30:00 PM,0.000,42.892,42.755,33.089,97.700,0.2634,0.2761,0.3054,0.3575,0.2600,0.2434,33.188,-888.880
14219,03/23/23 09:00:00 PM,0.000,42.939,42.663,33.089,97.700,0.2621,0.2748,0.3079,0.3575,0.2600,0.2472,33.386,-888.880
14220,03/23/23 09:30:00 PM,0.000,42.939,42.570,33.089,97.800,0.2617,0.2740,0.3088,0.3580,0.2608,0.2511,33.336,-888.880
14221,03/23/23 10:00:00 PM,0.000,42.939,42.433,32.443,97.800,0.2608,0.2731,0.3088,0.3575,0.2600,0.2540,32.641,-888.880
14222,03/23/23 10:30:00 PM,0.008,42.939,42.294,32.790,97.900,0.2600,0.2723,0.3083,0.3575,0.2600,0.2570,33.039,-888.880
14223,03/23/23 11:00:00 PM,0.000,42.939,42.156,33.089,97.900,0.2591,0.2718,0.3075,0.3571,0.2600,0.2587,33.287,-888.880
14224,03/23/23 11:30:00 PM,0.008,42.939,42.017,32.342,97.900,0.2587,0.2718,0.3066,0.3571,0.2600,0.2608,32.641,-888.880
14225,03/24/23 12:00:00 AM,0.000,42.939,41.878,32.092,98.000,0.2583,0.2718,0.3058,0.3563,0.2600,0.2617,32.243,-888.880
14226,03/24/23 12:30:00 AM,0.000,42.939,41.693,31.993,97.900,0.2583,0.2718,0.3045,0.3554,0.2600,0.2629,32.142,-888.880
14227,03/24/23 01:00:00 AM,0.000,42.939,41.554,31.892,98.000,0.2583,0.2718,0.3032,0.3546,0.2595,0.2638,32.092,-888.880
14228,03/24/23 01:30:00 AM,0.000,42.939,41.416,31.993,98.000,0.2583,0.2718,0.3024,0.3537,0.2595,0.2646,32.193,-888.880
14229,03/24/23 02:00:00 AM,0.000,42.939,41.322,31.993,98.000,0.2583,0.2714,0.3011,0.3537,0.2595,0.2651,32.193,-888.880
14230,03/24/23 02:30:00 AM,0.000,42.939,41.184,31.993,98.000,0.2583,0.2714,0.2998,0.3533,0.2595,0.2655,32.142,-888.880
14231,03/24/23 03:00:00 AM,0.000,42.939,41.090,31.993,98.000,0.2583,0.2710,0.2994,0.3533,0.2595,0.2659,32.193,-888.880
14232,03/24/23 03:30:00 AM,0.000,42.939,40.998,31.993,98.100,0.2578,0.2710,0.2986,0.3529,0.2595,0.2659,32.193,-888.880
14233,03/24/23 04:00:00 AM,0.000,42.939,40.905,31.993,98.100,0.2578,0.2706,0.2973,0.3529,0.2595,0.2663,32.193,-888.880
14234,03/24/23 04:30:00 AM,0.000,42.939,40.811,32.043,98.100,0.2578,0.2706,0.2969,0.3529,0.2595,0.2663,32.243,-888.880
14235,03/24/23 05:00:00 AM,0.000,42.939,40.764,32.043,98.100,0.2578,0.2701,0.2960,0.3524,0.2591,0.2668,32.243,-888.880
14236,03/24/23 05:30:00 AM,0.000,42.939,40.672,32.043,98.100,0.2578,0.2701,0.2956,0.3524,0.2591,0.2663,32.243,-888.880
14237,03/24/23 06:00:00 AM,0.000,42.939,40.626,31.993,98.200,0.2578,0.2697,0.2948,0.3524,0.2591,0.2668,32.193,-888.880
14238,03/24/23 06:30:00 AM,0.000,42.939,40.532,31.993,98.200,0.2578,0.2693,0.2943,0.3524,0.2591,0.2668,32.142,-888.880
14239,03/24/23 07:00:00 AM,0.000,42.939,40.485,31.942,98.200,0.2574,0.2693,0.2939,0.3520,0.2591,0.2663,32.092,-888.880
14240,03/24/23 07:30:00 AM,0.000,42.939,40.438,31.942,98.200,0.2574,0.2689,0.2935,0.3520,0.2591,0.2663,32.142,-888.880
14241,03/24/23 08:00:00 AM,0.000,42.939,40.345,31.942,98.200,0.2574,0.2689,0.2931,0.3520,0.2587,0.2663,32.092,-888.880
14242,03/24/23 08:30:00 AM,0.000,42.939,40.298,31.993,98.200,0.2574,0.2685,0.2926,0.3516,0.2587,0.2663,32.142,-888.880
